Zipcode;City;Region
8021;Zürich 1;ZH
8022;Zürich;ZH
8023;Zürich;ZH
8024;Zürich Oberdorf;ZH
8024;Zürich;ZH
8025;Zürich Uraniastr;ZH
8025;Zürich 25 Urania;ZH
8026;Zürich Helvetiapl.;ZH
8027;Zürich;ZH
8027;Zürich 27 Zust;ZH
8027;Zürich Gutenberg;ZH
8030;Zürich;ZH
8031;Zürich;ZH
8031;Zürich Limmatstr.;ZH
8032;Zürich;ZH
8032;Zürich Neumünster;ZH
8033;Zürich;ZH
8034;Zürich;ZH
8036;Zürich;ZH
8036;Zürich 36 Zust;ZH
8037;Zürich;ZH
8037;Zürich Scheffelstr;ZH
8037;Zürich Hönggerstr;ZH
8038;Zürich;ZH
8039;Zürich;ZH
8040;Zürich;ZH
8041;Zürich;ZH
8042;Zürich;ZH
8044;Zürich;ZH
8044;Gockhausen;ZH
8045;Zürich Friesenberg;ZH
8045;Zürich;ZH
8046;Zürich;ZH
8047;Zürich;ZH
8047;Zürich Triemli;ZH
8048;Zürich;ZH
8048;Zürich Altstetter;ZH
8049;Zürich;ZH
8050;Zürich Dist Ba;ZH
8050;Zürich Postauto;ZH
8050;Zürich 50 Zust;ZH
8050;Zürich;ZH
8051;Zürich;ZH
8052;Zürich;ZH
8053;Zürich;ZH
8055;Zürich;ZH
8057;Zürich;ZH
8058;Zürich;ZH
8059;Zürich 59 EO;ZH
8059;Zürich 59 Ausland;ZH
8060;Zürich;ZH
8061;Zürich;ZH
8063;Zürich;ZH
8064;Zürich;ZH
8068;Zürich;ZH
8070;Zürich;ZH
8071;Zürich CS PZ;ZH
8072;Zürich CIRCLE;ZH
8073;Zürich CALL;ZH
8074;Zürich Voice Pub;ZH
8080;Zürich 80;ZH
8080;Zürich PN;ZH
8081;Zürich;ZH
8085;Zürich Versich.;ZH
8086;Zürich R Digest;ZH
8087;Zürich;ZH
8088;Zürich;ZH
8090;Zürich;ZH
8091;Zürich;ZH
8092;Zürich;ZH
8093;Zürich;ZH
8096;Zürich IBRS local;ZH
8098;Zürich;ZH
8099;Zürich;ZH
8102;Oberengstringen;ZH
8103;Unterengstringen;ZH
8104;Weiningen ZH;ZH
8105;Regensdorf;ZH
8105;Watt;ZH
8106;Adlikon b.Regensdf;ZH
8107;Buchs ZH;ZH
8107;Buchs ZH Zust;ZH
8108;Dällikon;ZH
8109;Kloster Fahr;AG
8112;Otelfingen;ZH
8113;Boppelsen;ZH
8114;Dänikon ZH;ZH
8115;Hüttikon;ZH
8117;Fällanden;ZH
8118;Pfaffhausen;ZH
8121;Benglen;ZH
8122;Binz;ZH
8123;Ebmatingen;ZH
8124;Maur;ZH
8125;Zollikerberg;ZH
8126;Zumikon;ZH
8126;Zumikon Zust;ZH
8127;Forch;ZH
8130;Rümlang CALL;ZH
8132;Egg b. Zürich;ZH
8132;Hinteregg;ZH
8133;Esslingen;ZH
8134;Adliswil Sood;ZH
8134;Adliswil 1;ZH
8134;Adliswil 1 Zust;ZH
8134;Adliswil;ZH
8134;Adliswil Poststr;ZH
8135;Langnau am Albis;ZH
8135;Sihlwald;ZH
8135;Sihlbrugg Station;ZH
8136;Gattikon;ZH
8140;Rümlang CIRCLE;ZH
8142;Uitikon Waldegg;ZH
8143;Uetliberg;ZH
8143;Stallikon;ZH
8150;Rümlang RPZ;ZH
8150;Rümlang Sort;ZH
8152;Glattbrugg;ZH
8152;Opfikon;ZH
8152;Glattbrugg Zust;ZH
8152;Glattpark(Opfikon);ZH
8152;Glattbrugg Schaff.;ZH
8153;Rümlang;ZH
8154;Oberglatt ZH;ZH
8155;Nassenwil;ZH
8155;Niederhasli;ZH
8156;Oberhasli;ZH
8157;Dielsdorf;ZH
8157;Dielsdorf Zust;ZH
8158;Regensberg;ZH
8162;Steinmaur;ZH
8162;Sünikon;ZH
8164;Bachs;ZH
8165;Oberweningen;ZH
8165;Schöfflisdorf;ZH
8165;Schleinikon;ZH
8166;Niederweningen;ZH
8172;Niederglatt ZH;ZH
8173;Neerach;ZH
8174;Stadel;ZH
8175;Windlach;ZH
8180;Bülach Kaserne;ZH
8180;Bülach Zust;ZH
8180;Bülach;ZH
8181;Höri;ZH
8182;Hochfelden;ZH
8183;Bülach Dist Ba;ZH
8184;Bachenbülach;ZH
8185;Winkel;ZH
8187;Weiach;ZH
8192;Glattfelden;ZH
8192;Zweidlen;ZH
8193;Eglisau;ZH
8194;Hüntwangen;ZH
8195;Wasterkingen;ZH
8196;Wil ZH;ZH
8197;Rafz;ZH
8200;Schaffhausen;SH
8200;Schaffhausen 1;SH
8200;Schaffhausen PF;SH
8200;Schaffh 1 Zust;SH
8201;Schaffhausen;SH
8202;Schaffhausen;SH
8203;Schaffhausen;SH
8203;Schaffh. Buchthal.;SH
8204;Schaffh. Breite;SH
8207;Schaffhausen;SH
8208;Schaffhausen;SH
8210;Schaffhausen DistB;SH
8212;Neuhausen;SH
8212;Neuhausen 1;SH
8212;Nohl;ZH
8212;Neuhausen Rundbuck;SH
8213;Neunkirch;SH
8214;Gächlingen;SH
8215;Hallau;SH
8215;Hallau Neunkirch.;SH
8216;Oberhallau;SH
8217;Wilchingen;SH
8218;Osterfingen;SH
8219;Trasadingen;SH
8222;Beringen;SH
8223;Guntmadingen;SH
8224;Löhningen;SH
8225;Siblingen;SH
8226;Schleitheim;SH
8228;Beggingen;SH
8231;Hemmental;SH
8232;Merishausen;SH
8233;Bargen SH;SH
8234;Stetten SH;SH
8235;Lohn SH;SH
8236;Opfertshofen SH;SH
8236;Büttenhardt;SH
8238;Büsingen;DE
8239;Dörflingen;SH
8240;Thayngen;SH
8240;Thayngen Zust;SH
8241;Barzheim;SH
8242;Bibern SH;SH
8242;Hofen SH;SH
8243;Altdorf SH;SH
8245;Feuerthalen;ZH
8246;Langwiesen;ZH
8247;Flurlingen;ZH
8248;Uhwiesen;ZH
8252;Schlatt TG;TG
8253;Willisdorf;TG
8253;Diessenhofen;TG
8253;Diessenhofen Zust;TG
8253;Diessenhofen Bahn;TG
8254;Basadingen;TG
8255;Schlattingen;TG
8259;Wagenhausen;TG
8259;Kaltenbach;TG
8259;Etzwilen;TG
8259;Rheinklingen;TG
8260;Stein am Rhein;SH
8260;Stein am Rhein 1;SH
8260;Stein am Rhein 2;SH
8260;Stein a.Rh. 1 Zust;SH
8261;Hemishofen;SH
8262;Ramsen;SH
8263;Buch SH;SH
8264;Eschenz;TG
8265;Mammern;TG
8266;Steckborn;TG
8267;Berlingen;TG
8268;Salenstein;TG
8268;Mannenbach-Salenst;TG
8269;Fruthwilen;TG
8272;Ermatingen;TG
8273;Triboltingen;TG
8274;Tägerwilen;TG
8274;Tägerwilen Zust. P;TG
8274;Gottlieben;TG
8274;Tägerwilen Hauptst;TG
8280;Kreuzlingen 1;TG
8280;Kreuzlingen 3;TG
8280;Kreuzlingen;TG
8280;Kreuzlingen ceha!;TG
8285;Kreuzlingen Ifolor;TG
8300;Wallisellen Sort;ZH
8301;Glattzentrum;ZH
8301;Glattzentrum N.W.;ZH
8302;Kloten;ZH
8302;Kloten Bahnhofstr;ZH
8302;Kloten Kaserne;ZH
8303;Bassersdorf;ZH
8304;Wallisellen;ZH
8304;Wallisellen Zust;ZH
8304;Wallisellen RPZ;ZH
8305;Dietlikon;ZH
8306;Brüttisellen;ZH
8307;Effretikon Zust;ZH
8307;Effretikon;ZH
8307;Effretikon PAG;ZH
8307;Ottikon b.Kemptth.;ZH
8308;Agasul;ZH
8308;Illnau;ZH
8309;Nürensdorf;ZH
8310;Grafstal;ZH
8310;Kemptthal Kemptp.;ZH
8310;Kemptthal;ZH
8311;Brütten;ZH
8312;Winterberg ZH;ZH
8314;Kyburg;ZH
8315;Lindau;ZH
8317;Tagelswangen;ZH
8320;Fehraltorf;ZH
8322;Madetswil;ZH
8322;Gündisau;ZH
8325;Effretikon Dist Ba;ZH
8326;Wallisellen CIRCLE;ZH
8330;Pfäffikon ZH;ZH
8330;Pfäffikon Bhfstr;ZH
8330;Pfäffikon ZH Zust;ZH
8331;Auslikon;ZH
8332;Russikon;ZH
8332;Rumlikon;ZH
8335;Hittnau;ZH
8340;Hinwil;ZH
8340;Hinwil Zustellung;ZH
8342;Wernetshausen;ZH
8343;Hinwil Dist Ba;ZH
8344;Bäretswil;ZH
8345;Adetswil;ZH
8350;Wallisellen CALL;ZH
8352;Ricketwil;ZH
8352;Elsau St. Gallers.;ZH
8352;Elsau;ZH
8353;Elgg;ZH
8354;Dickbuch;ZH
8354;Hofstetten ZH;ZH
8355;Aadorf;TG
8356;Ettenhausen TG;TG
8357;Guntershausen;TG
8360;Wallenwil;TG
8360;Eschlikon TG;TG
8362;Balterswil;TG
8363;Bichelsee;TG
8370;Sirnach;TG
8370;Sirnach Dist Ba;TG
8370;Sirnach Zust;TG
8371;Busswil TG;TG
8372;Wiezikon b.Sirnach;TG
8374;Oberwangen TG;TG
8374;Dussnang;TG
8376;Fischingen;TG
8376;Au TG;TG
8400;Winterthur 1 Ann.;ZH
8400;Winterthur Kaserne;ZH
8400;Winterthur Zust;ZH
8400;Winterthur;ZH
8401;Winterthur;ZH
8402;Winterthur;ZH
8403;Winterthur;ZH
8404;Winterthur;ZH
8404;Reutlingen;ZH
8404;Winterthur im LInk;ZH
8404;Stadel(Winterthur);ZH
8405;Winterthur;ZH
8406;Winterthur 6 Zust;ZH
8406;Winterthur;ZH
8408;Winterthur;ZH
8409;Winterthur;ZH
8410;Winterthur;ZH
8411;Winterthur;ZH
8411;Winterthur Pflanz.;ZH
8412;Riet (Neftenbach);ZH
8412;Hünikon;ZH
8412;Aesch (Neftenbach);ZH
8413;Neftenbach;ZH
8414;Buch am Irchel;ZH
8415;Berg am Irchel;ZH
8415;Gräslikon;ZH
8416;Flaach;ZH
8418;Schlatt ZH;ZH
8421;Dättlikon;ZH
8422;Pfungen;ZH
8422;Pfungen PL3;ZH
8424;Embrach Zustellung;ZH
8424;Embrach Dorfstr;ZH
8424;Embrach;ZH
8425;Oberembrach;ZH
8426;Lufingen;ZH
8427;Freienstein;ZH
8427;Rorbas;ZH
8428;Teufen ZH;ZH
8442;Hettlingen;ZH
8444;Henggart;ZH
8447;Dachsen;ZH
8450;Andelfingen;ZH
8450;Andelfingen Zust;ZH
8451;Kleinandelfingen;ZH
8452;Adlikon;ZH
8453;Alten;ZH
8454;Buchberg;SH
8455;Rüdlingen;SH
8457;Humlikon;ZH
8458;Dorf;ZH
8459;Volken;ZH
8460;Marthalen;ZH
8460;Marthalen Güeterst;ZH
8461;Oerlingen;ZH
8462;Rheinau;ZH
8463;Benken ZH;ZH
8464;Ellikon am Rhein;ZH
8465;Rudolfingen;ZH
8465;Wildensbuch;ZH
8466;Trüllikon;ZH
8467;Truttikon;ZH
8468;Guntalingen;ZH
8468;Waltalingen;ZH
8471;Rutschwil;ZH
8471;Dägerlen;ZH
8471;Berg (Dägerlen);ZH
8471;Bänk (Dägerlen);ZH
8471;Oberwil (Dägerlen);ZH
8472;Seuzach Zustellung;ZH
8472;Seuzach;ZH
8474;Dinhard;ZH
8475;Ossingen;ZH
8476;Unterstammheim;ZH
8477;Oberstammheim;ZH
8478;Thalheim;ZH
8479;Altikon;ZH
8482;Sennhof;ZH
8483;Kollbrunn;ZH
8484;Weisslingen;ZH
8484;Neschwil;ZH
8484;Theilingen;ZH
8486;Rikon im Tösstal;ZH
8487;Zell ZH;ZH
8487;Rämismühle;ZH
8488;Turbenthal Zust;ZH
8488;Turbenthal;ZH
8489;Schalchen;ZH
8489;Ehrikon;ZH
8489;Wildberg;ZH
8492;Wila;ZH
8493;Saland;ZH
8494;Bauma Zustellung;ZH
8494;Bauma;ZH
8495;Schmidrüti;ZH
8496;Steg im Tösstal;ZH
8497;Fischenthal;ZH
8498;Gibswil;ZH
8499;Sternenberg;ZH
8500;Frauenfeld;TG
8500;Frauenfeld 1;TG
8500;Frauenfeld 1 Zust;TG
8500;Frauenfeld Kaserne;TG
8500;Frauenfeld Murgstr;TG
8500;Frauenfeld Pauto;TG
8500;Gerlikon;TG
8501;Frauenfeld;TG
8502;Frauenfeld Talbach;TG
8503;Frauenfeld Kurzdor;TG
8505;Pfyn;TG
8505;Dettighofen;TG
8506;Lanzenneunforn;TG
8507;Hörhausen;TG
8508;Homburg;TG
8509;Frauenfeld;TG
8510;Frauenfeld;TG
8512;Thundorf;TG
8512;Lustdorf;TG
8512;Wetzikon TG;TG
8514;Amlikon-Bissegg;TG
8520;Frauenfeld PZ;TG
8520;Frauenfeld Dist Ba;TG
8522;Häuslenen;TG
8522;Aawangen;TG
8523;Hagenbuch ZH;ZH
8524;Uesslingen;TG
8524;Buch b. Frauenfeld;TG
8525;Niederneunforn;TG
8525;Wilen b. Neunforn;TG
8526;Oberneunforn;TG
8530;Frauenfeld CALL;TG
8532;Warth;TG
8532;Weiningen TG;TG
8535;Herdern;TG
8536;Hüttwilen;TG
8537;Nussbaumen TG;TG
8537;Uerschhausen;TG
8540;Frauenfeld CIRCLE;TG
8542;Wiesendangen;ZH
8543;Kefikon ZH;ZH
8543;Bertschikon;ZH
8543;Gundetswil;ZH
8544;Attikon;ZH
8545;Rickenbach ZH;ZH
8545;Rickenbach Sulz;ZH
8546;Kefikon TG;TG
8546;Menzengrüt;ZH
8546;Islikon;TG
8547;Gachnang;TG
8548;Ellikon a d Thur;ZH
8552;Felben-Wellhausen;TG
8553;Hüttlingen-Mettdf;TG
8553;Eschikofen;TG
8553;Harenwilen;TG
8553;Mettendorf TG;TG
8553;Hüttlingen;TG
8554;Müllheim-Wigoltgn;TG
8554;Bonau;TG
8555;Müllheim Dorf;TG
8556;Engwang;TG
8556;Illhart;TG
8556;Lamperswil TG;TG
8556;Wigoltingen;TG
8558;Raperswilen;TG
8560;Märstetten;TG
8561;Ottoberg;TG
8564;Lipperswil;TG
8564;Engwilen;TG
8564;Wäldi;TG
8564;Hefenhausen;TG
8564;Gunterswilen;TG
8564;Sonterswil;TG
8564;Wagerswil;TG
8564;Hattenhausen;TG
8565;Hugelshofen;TG
8566;Dotnacht;TG
8566;Neuwilen;TG
8566;Ellighausen;TG
8566;Lippoldswilen;TG
8570;Weinfelden;TG
8570;Weinfelden Zust;TG
8572;Guntershausen Berg;TG
8572;Andhausen;TG
8572;Graltshausen;TG
8572;Berg TG;TG
8573;Siegershausen;TG
8573;Alterswilen;TG
8573;Altishausen;TG
8574;Oberhofen TG;TG
8574;Lengwil;TG
8574;Dettighofen Lengw.;TG
8574;Illighausen;TG
8575;Istighofen;TG
8575;Bürglen TG Postweg;TG
8575;Bürglen TG;TG
8576;Mauren TG;TG
8577;Schönholzerswilen;TG
8580;Hagenwil;TG
8580;Amriswil;TG
8580;Sommeri;TG
8580;Biessenhofen;TG
8580;Hefenhofen;TG
8580;Amriswil Zust;TG
8581;Schocherswil;TG
8582;Dozwil;TG
8583;Sulgen;TG
8583;Donzhausen;TG
8583;Götighofen;TG
8584;Opfershofen TG;TG
8584;Leimbach TG;TG
8585;Langrickenbach;TG
8585;Zuben;TG
8585;Birwinken;TG
8585;Klarsreuti;TG
8585;Schönenbaumgarten;TG
8585;Herrenhof;TG
8585;Mattwil;TG
8585;Happerswil;TG
8586;Riedt b. Erlen;TG
8586;Erlen;TG
8586;Andwil TG;TG
8586;Engishofen;TG
8586;Buchackern;TG
8586;Buch b. Kümmertshs;TG
8586;Ennetaach;TG
8586;Kümmertshausen;TG
8587;Oberaach;TG
8588;Zihlschlacht;TG
8589;Sitterdorf;TG
8590;Romanshorn;TG
8590;Romanshorn Zust;TG
8592;Uttwil;TG
8593;Kesswil;TG
8594;Güttingen;TG
8595;Altnau;TG
8596;Münsterlingen;TG
8596;Scherzingen;TG
8597;Landschlacht;TG
8598;Bottighofen;TG
8599;Salmsach;TG
8600;Dübendorf;ZH
8600;Dübendorf Kaserne;ZH
8600;Dübendorf Wilstr;ZH
8600;Dübendorf 1;ZH
8602;Wangen ZH;ZH
8603;Schwerzenbach Bahn;ZH
8603;Schwerzenbach;ZH
8604;Volketswil;ZH
8604;Volketswil Zentrum;ZH
8605;Gutenswil;ZH
8606;Nänikon;ZH
8606;Greifensee;ZH
8606;Nänikon Zust;ZH
8607;Aathal-Seegräben;ZH
8608;Bubikon;ZH
8610;Uster;ZH
8610;Uster 1;ZH
8612;Uster Niederuster;ZH
8613;Uster Nossikon;ZH
8614;Bertschikon Gossau;ZH
8614;Sulzbach;ZH
8615;Wermatswil;ZH
8615;Freudwil;ZH
8616;Riedikon;ZH
8617;Mönchaltorf;ZH
8618;Oetwil am See;ZH
8620;Wetzikon ZH;ZH
8620;Wetzikon ZH 1;ZH
8620;Wetzikon Kastell;ZH
8620;Wetzikon Post;ZH
8621;Wetzikon ZH Roben.;ZH
8622;Wetzikon ZH;ZH
8623;Wetzikon ZH;ZH
8624;Grüt (Gossau ZH);ZH
8625;Gossau ZH;ZH
8626;Ottikon;ZH
8627;Grüningen;ZH
8630;Rüti ZH;ZH
8632;Tann;ZH
8633;Wolfhausen;ZH
8634;Hombrechtikon;ZH
8635;Dürnten;ZH
8636;Wald ZH Zustellung;ZH
8636;Wald ZH Poststr;ZH
8636;Wald ZH;ZH
8637;Laupen ZH;ZH
8638;Goldingen;SG
8639;Faltigberg;ZH
8640;Rapperswil SG;SG
8640;Kempraten;SG
8640;Hurden;SZ
8640;Rapperswil SG Zust;SG
8645;Jona;SG
8645;Jona Buech Gewerbe;SG
8646;Wagen;SG
8700;Küsnacht ZH Zust;ZH
8700;Küsnacht ZH;ZH
8702;Zollikon;ZH
8702;Zollikon Dorf;ZH
8703;Erlenbach ZH;ZH
8704;Herrliberg;ZH
8706;Meilen;ZH
8706;Meilen Zust;ZH
8706;Meilen Dorfstrasse;ZH
8707;Uetikon am See;ZH
8708;Männedorf Zust;ZH
8708;Männedorf;ZH
8712;Stäfa;ZH
8712;Stäfa Bahnhofstr;ZH
8713;Uerikon;ZH
8714;Feldbach;ZH
8715;Bollingen;SG
8716;Schmerikon;SG
8717;Benken SG;SG
8718;Schänis;SG
8722;Kaltbrunn;SG
8722;Kaltbrunn Zust;SG
8723;Rufi;SG
8723;Maseltrangen;SG
8725;Ernetschwil;SG
8725;Gebertingen;SG
8726;Ricken SG;SG
8727;Walde SG;SG
8730;Uznach Zustellung;SG
8730;Uznach Postauto;SG
8730;Uznach Zürcherstr;SG
8730;Uznach;SG
8732;Neuhaus SG;SG
8733;Eschenbach SG;SG
8734;Ermenswil;SG
8735;St. Gallenkappel;SG
8735;Rüeterswil;SG
8737;Gommiswald;SG
8738;Uetliburg SG;SG
8739;Rieden SG;SG
8740;Uznach Vögele AG;SG
8750;Riedern;GL
8750;Klöntal;GL
8750;Glarus;GL
8751;Urnerboden;UR
8752;Näfels;GL
8753;Mollis;GL
8754;Netstal;GL
8755;Ennenda;GL
8756;Mitlödi;GL
8757;Filzbach;GL
8758;Obstalden;GL
8759;Netstal;GL
8762;Sool;GL
8762;Schwanden GL Zust;GL
8762;Schwanden GL;GL
8762;Schwändi GL;GL
8765;Engi;GL
8766;Matt;GL
8767;Elm;GL
8772;Nidfurn;GL
8773;Haslen GL;GL
8774;Leuggelbach;GL
8775;Hätzingen;GL
8775;Luchsingen-Hätzin;GL
8775;Luchsingen;GL
8777;Diesbach GL;GL
8777;Betschwanden;GL
8782;Rüti GL;GL
8783;Linthal;GL
8784;Braunwald;GL
8800;Thalwil;ZH
8800;Thalwil Zustellung;ZH
8802;Kilchberg ZH;ZH
8803;Rüschlikon;ZH
8804;Au ZH;ZH
8805;Richterswil;ZH
8805;Richterswil Burghd;ZH
8806;Bäch SZ;SZ
8807;Freienbach;SZ
8808;Pfäffikon SZ;SZ
8808;Pfäffikon SZ Zust;SZ
8808;Pfäffikon Poststr;SZ
8810;Horgen Bahnhofstr;ZH
8810;Horgen;ZH
8810;Horgen 1;ZH
8813;Horgen;ZH
8815;Horgenberg;ZH
8816;Hirzel;ZH
8820;Wädenswil;ZH
8820;Wädenswil Dist Ba;ZH
8820;Wädenswil Zust;ZH
8824;Schönenberg ZH;ZH
8825;Hütten;ZH
8832;Wilen b. Wollerau;SZ
8832;Wollerau;SZ
8833;Samstagern;ZH
8834;Schindellegi;SZ
8835;Feusisberg;SZ
8836;Bennau;SZ
8840;Einsiedeln;SZ
8840;Trachslau;SZ
8840;Einsiedeln Zust;SZ
8840;Einsiedeln Bhfpl.;SZ
8841;Gross;SZ
8842;Unteriberg;SZ
8843;Oberiberg;SZ
8844;Euthal;SZ
8845;Studen SZ;SZ
8846;Willerzell;SZ
8847;Egg SZ;SZ
8849;Alpthal;SZ
8852;Altendorf B&V GK 2;SZ
8852;Altendorf;SZ
8853;Lachen SZ;SZ
8854;Siebnen Zust;SZ
8854;Siebnen;SZ
8854;Galgenen;SZ
8855;Wangen SZ;SZ
8856;Tuggen;SZ
8857;Vorderthal;SZ
8858;Innerthal;SZ
8862;Schübelbach;SZ
8863;Buttikon SZ;SZ
8864;Reichenburg;SZ
8865;Bilten;GL
8866;Ziegelbrücke;GL
8867;Niederurnen D. Hub;GL
8867;Niederurnen;GL
8868;Oberurnen;GL
8870;Niederurnen PF;GL
8872;Weesen;SG
8873;Amden;SG
8874;Mühlehorn;GL
8877;Murg;SG
8878;Quinten;SG
8879;Pizolpark (Mels);SG
8880;Walenstadt;SG
8881;Walenstadtberg;SG
8881;Tscherlach;SG
8882;Unterterzen;SG
8883;Quarten;SG
8884;Oberterzen;SG
8885;Mols;SG
8886;Mädris-Vermol;SG
8887;Mels;SG
8887;Mels Kaserne;SG
8887;Mels Zustellung;SG
8888;Heiligkreuz (Mels);SG
8889;Plons;SG
8890;Flums;SG
8890;Flums Zustellung;SG
8892;Berschis;SG
8893;Flums Hochwiese;SG
8894;Flumserberg Saxli;SG
8895;Flumserberg Portel;SG
8896;Flumserberg Bergh;SG
8897;Flumserberg Theim;SG
8898;Flumserberg Tboden;SG
8901;Urdorf;ZH
8902;Urdorf PL3;ZH
8902;Urdorf Dist Ba;ZH
8902;Urdorf;ZH
8903;Birmensdorf ZH;ZH
8903;Birmensdorf Zust;ZH
8903;Birmensdorf ZH Kas;ZH
8904;Aesch ZH;ZH
8905;Arni-Islisberg;AG
8905;Islisberg;AG
8905;Arni AG;AG
8906;Bonstetten;ZH
8907;Wettswil;ZH
8908;Hedingen;ZH
8909;Zwillikon;ZH
8910;Affoltern am Albis;ZH
8910;Affoltern Obfelder;ZH
8910;Affoltern a.A.Zust;ZH
8911;Rifferswil;ZH
8912;Obfelden;ZH
8913;Ottenbach;ZH
8914;Aeugst am Albis;ZH
8914;Aeugstertal;ZH
8915;Hausen am Albis;ZH
8916;Jonen;AG
8917;Oberlunkhofen;AG
8918;Unterlunkhofen;AG
8919;Rottenschwil;AG
8920;Urdorf PZ;ZH
8925;Ebertswil;ZH
8926;Hauptikon;ZH
8926;Uerzlikon;ZH
8926;Kappel am Albis;ZH
8930;Urdorf CALL;ZH
8932;Mettmenstetten;ZH
8933;Maschwanden;ZH
8934;Knonau;ZH
8940;Urdorf CIRCLE;ZH
8942;Oberrieden;ZH
8951;Fahrweid;ZH
8952;Schlieren;ZH
8952;Schlieren DS;ZH
8953;Dietikon Silbern;ZH
8953;Dietikon;ZH
8953;Dietikon 1;ZH
8953;Dietikon Glanzenb.;ZH
8954;Geroldswil;ZH
8955;Oetwil a.d. Limmat;ZH
8956;Killwangen;AG
8957;Spreitenbach Zust;AG
8957;Spreitenbach;AG
8962;Bergdietikon;AG
8964;Rudolfstetten;AG
8965;Berikon 1 Zust;AG
8965;Berikon 2 Dorf;AG
8965;Berikon-Widen;AG
8965;Berikon;AG
8966;Oberwil-Lieli;AG
8967;Widen;AG
8970;Urdorf Exchange;ZH
8970;Urdorf Exchange PL;ZH
9000;St. Gallen;SG
9000;St. Gallen Dist Ba;SG
9000;St. Gallen Kaserne;SG
9000;St. Gallen 1 Ann.;SG
9001;St. Gallen;SG
9001;St. Gallen Postaut;SG
9004;St. Gallen;SG
9006;St. Gallen;SG
9007;St. Gallen;SG
9008;St. Gallen;SG
9010;St. Gallen;SG
9011;St. Gallen;SG
9012;St. Gallen;SG
9013;St. Gallen Lachen;SG
9014;St. Gallen;SG
9014;St. Gallen 14 Zust;SG
9015;St. Gallen;SG
9016;St. Gallen;SG
9020;St. Gallen;SG
9021;St. Gallen MS;SG
9023;St. Gallen;SG
9024;St. Gallen;SG
9026;St. Gallen K AG;SG
9027;St. Gallen;SG
9028;St. Gallen;SG
9029;St. Gallen;SG
9030;Abtwil SG;SG
9030;St. Josefen;SG
9032;Engelburg;SG
9033;Untereggen;SG
9034;Eggersriet;SG
9035;Grub AR;AR
9036;Grub SG;SG
9037;Speicherschwendi;AR
9038;Rehetobel;AR
9042;Speicher;AR
9043;Trogen;AR
9044;Wald AR;AR
9050;Appenzell;AI
9050;Appenzell Zust;AI
9050;Appenzell Schlatt;AI
9050;Appenzell Steinegg;AI
9050;Appenzell Eggerst.;AI
9050;Appenzell Enggenh.;AI
9050;Appenzell Meister.;AI
9052;Niederteufen;AR
9053;Teufen AR Zust;AR
9053;Teufen AR;AR
9054;Haslen AI;AI
9055;Bühler;AR
9056;Gais;AR
9057;Weissbad;AI
9057;Wasserauen;AI
9057;Schwende;AI
9058;Brülisau;AI
9062;Lustmühle;AR
9063;Stein AR;AR
9064;Hundwil;AR
9100;Herisau;AR
9100;Herisau 1 Zust;AR
9100;Herisau 1;AR
9102;Herisau;AR
9103;Schwellbrunn;AR
9104;Waldstatt;AR
9105;Schönengrund;AR
9107;Urnäsch;AR
9108;Gonten;AI
9108;Jakobsbad;AI
9108;Gontenbad;AI
9112;Schachen b.Herisau;AR
9113;Degersheim Zust;SG
9113;Degersheim;SG
9114;Hoffeld;SG
9115;Dicken;SG
9116;Wolfertswil;SG
9122;Mogelsberg;SG
9122;Ebersol;SG
9123;Nassen;SG
9125;Brunnadern;SG
9126;Necker;SG
9127;St. Peterzell;SG
9200;Gossau SG;SG
9200;Gossau SG Mettend.;SG
9200;Gossau SG 1;SG
9200;Gossau SG 1 Zust;SG
9200;Gossau SG LZB;SG
9200;Gossau SG LZB FP;SG
9201;Gossau SG;SG
9203;Niederwil SG;SG
9204;Andwil SG;SG
9205;Waldkirch;SG
9212;Arnegg;SG
9213;Hauptwil;TG
9214;Kradolf;TG
9215;Buhwil;TG
9215;Schönenberg TG;TG
9216;Heldswil;TG
9216;Hohentannen;TG
9217;Neukirch a.d. Thur;TG
9220;Bischofszell Zust;TG
9220;Bischofszell;TG
9223;Schweizersholz;TG
9223;Halden;TG
9225;Wilen (Gottshaus);TG
9225;St. Pelagiberg;TG
9230;Flawil;SG
9230;Flawil 1;SG
9230;Flawil 2;SG
9230;Flawil 1 Zust;SG
9231;Egg (Flawil);SG
9240;Uzwil;SG
9240;Uzwil Zustellung;SG
9240;Niederglatt SG;SG
9242;Oberuzwil;SG
9243;Jonschwil;SG
9244;Niederuzwil;SG
9245;Oberbüren;SG
9245;Sonnental;SG
9245;Oberbüren Unterd.;SG
9246;Niederbüren;SG
9247;Henau;SG
9248;Bichwil;SG
9249;Algetshausen;SG
9249;Oberstetten;SG
9249;Niederstetten;SG
9300;Wittenbach;SG
9301;Wittenbach;SG
9304;Bernhardzell;SG
9305;Berg SG;SG
9306;Freidorf TG;TG
9308;Lömmenschwil;SG
9312;Häggenschwil;SG
9313;Muolen;SG
9314;Steinebrunn;TG
9315;Winden;TG
9315;Neukirch (Egnach);TG
9320;Stachen;TG
9320;Arbon Zustellung;TG
9320;Arbon Stickereistr;TG
9320;Frasnacht;TG
9320;Arbon;TG
9322;Egnach;TG
9323;Steinach;SG
9325;Roggwil TG;TG
9326;Horn;TG
9327;Tübach;SG
9400;Rorschach;SG
9400;Rorschach Zust;SG
9401;Rorschach;SG
9402;Mörschwil;SG
